L,g,h,long_mag
3,0.2,0.029999999999999995,0.994529591018673
3,0.30000000000000004,-0.029999999999999995,-0.982753133838372
3,0.30000000000000004,-0.02148070367660163,-0.977057857660042
3,0.30000000000000004,-0.0153806876813989,-0.966344762502942
3,0.30000000000000004,-0.011012933147549558,-0.946503316811561
3,0.30000000000000004,-0.00788551845175786,-0.911128983883014
3,0.30000000000000004,-0.005646216173286171,-0.852232034894557
3,0.30000000000000004,-0.004042823217079863,-0.764104164986908
3,0.30000000000000004,-0.0028947562514325936,-0.649856813585731
3,0.30000000000000004,-0.0020727133751004567,-0.523728347048859
3,0.30000000000000004,-0.0014841113939020592,-0.403626672697665
3,0.30000000000000004,-0.0010626585691826105,-0.301515952873402
3,0.30000000000000004,-0.0007608884611337714,-0.220960321301467
3,0.30000000000000004,-0.0005448139854853323,-0.160175097223303
3,0.30000000000000004,-0.0003900995927026253,-0.115430068822139
3,0.30000000000000004,-0.00027932045850693647,-0.0829266532245312
3,0.30000000000000004,-0.00020000000000000004,-0.0594795247322792
3,0.30000000000000004,0.00020000000000000004,0.0594795247323117
3,0.30000000000000004,0.00027932045850693647,0.082926653224519
3,0.30000000000000004,0.0003900995927026253,0.115430068822163
3,0.30000000000000004,0.0005448139854853323,0.160175097223376
3,0.30000000000000004,0.0007608884611337714,0.220960321301444
3,0.30000000000000004,0.0010626585691826105,0.301515952873438
3,0.30000000000000004,0.0014841113939020592,0.403626672697717
3,0.30000000000000004,0.0020727133751004567,0.523728347048906
3,0.30000000000000004,0.0028947562514325936,0.649856813585689
3,0.30000000000000004,0.004042823217079863,0.764104164986943
3,0.30000000000000004,0.005646216173286171,0.852232034894552
3,0.30000000000000004,0.00788551845175786,0.911128983883004
3,0.30000000000000004,0.011012933147549558,0.946503316811575
3,0.30000000000000004,0.0153806876813989,0.966344762502938
3,0.30000000000000004,0.02148070367660163,0.977057857660043
3,0.30000000000000004,0.029999999999999995,0.982753133838369
3,0.4,-0.029999999999999995,-0.948480455846557
3,0.4,-0.02148070367660163,-0.921262750929643
3,0.4,-0.0153806876813989,-0.874449777081447
3,0.4,-0.011012933147549558,-0.800619270355205
3,0.4,-0.00788551845175786,-0.698088265030915
3,0.4,-0.005646216173286171,-0.576259216987028
3,0.4,-0.004042823217079863,-0.452561865696565
3,0.4,-0.0028947562514325936,-0.342350383415273
3,0.4,-0.0020727133751004567,-0.252774318917852
3,0.4,-0.0014841113939020592,-0.184004417215343
3,0.4,-0.0010626585691826105,-0.132899809030277
3,0.4,-0.0007608884611337714,-0.0955893557010529
3,0.4,-0.0005448139854853323,-0.0686036910703681
3,0.4,-0.0003900995927026253,-0.0491807035482821
3,0.4,-0.00027932045850693647,-0.0352362004272563
3,0.4,-0.00020000000000000004,-0.02523790959221
3,0.4,0.00020000000000000004,0.02523790959221
3,0.4,0.00027932045850693647,0.035236200427254
3,0.4,0.0003900995927026253,0.0491807035482863
3,0.4,0.0005448139854853323,0.0686036910703575
3,0.4,0.0007608884611337714,0.0955893557010343
3,0.4,0.0010626585691826105,0.13289980903029
3,0.4,0.0014841113939020592,0.184004417215335
3,0.4,0.0020727133751004567,0.252774318917846
3,0.4,0.0028947562514325936,0.34235038341527
3,0.4,0.004042823217079863,0.45256186569656
3,0.4,0.005646216173286171,0.576259216987032
3,0.4,0.00788551845175786,0.698088265030927
3,0.4,0.011012933147549558,0.800619270355211
3,0.4,0.0153806876813989,0.874449777081458
3,0.4,0.02148070367660163,0.921262750929649
3,0.4,0.029999999999999995,0.948480455846559
3,0.5,-0.029999999999999995,-0.867080812632012
3,0.5,-0.02148070367660163,-0.795406508069931
3,0.5,-0.0153806876813989,-0.695297580077049
3,0.5,-0.011012933147549558,-0.575459796324707
3,0.5,-0.00788551845175786,-0.452918132691567
3,0.5,-0.005646216173286171,-0.343137380242877
3,0.5,-0.004042823217079863,-0.253589227059575
3,0.5,-0.0028947562514325936,-0.18469383599291
3,0.5,-0.0020727133751004567,-0.133435284808073
3,0.5,-0.0014841113939020592,-0.095988724801699
3,0.5,-0.0010626585691826105,-0.0688956230873579
3,0.5,-0.0007608884611337714,-0.0493919493660174
3,0.5,-0.0005448139854853323,-0.0353882750187891
3,0.5,-0.0003900995927026253,-0.0253470995257135
3,0.5,-0.00027932045850693647,-0.0181521539440492
3,0.5,-0.00020000000000000004,-0.0129984829842554
3,0.5,0.00020000000000000004,0.0129984829842538
3,0.5,0.00027932045850693647,0.0181521539440457
3,0.5,0.0003900995927026253,0.0253470995257098
3,0.5,0.0005448139854853323,0.0353882750187914
3,0.5,0.0007608884611337714,0.0493919493660225
3,0.5,0.0010626585691826105,0.0688956230873533
3,0.5,0.0014841113939020592,0.0959887248016925
3,0.5,0.0020727133751004567,0.133435284808083
3,0.5,0.0028947562514325936,0.184693835992907
3,0.5,0.004042823217079863,0.253589227059574
3,0.5,0.005646216173286171,0.343137380242884
3,0.5,0.00788551845175786,0.452918132691555
3,0.5,0.011012933147549558,0.575459796324715
3,0.5,0.0153806876813989,0.695297580077045
3,0.5,0.02148070367660163,0.795406508069923
3,0.5,0.029999999999999995,0.867080812632013
3,0.6000000000000001,-0.029999999999999995,-0.730884766154497
3,0.6000000000000001,-0.02148070367660163,-0.619215271771263
3,0.6000000000000001,-0.0153806876813989,-0.497339845273956
3,0.6000000000000001,-0.011012933147549558,-0.382329495078599
3,0.6000000000000001,-0.00788551845175786,-0.285148933441563
3,0.6000000000000001,-0.005646216173286171,-0.208771414897609
3,0.6000000000000001,-0.004042823217079863,-0.151261940414967
3,0.6000000000000001,-0.0028947562514325936,-0.108977192006137
3,0.6000000000000001,-0.0020727133751004567,-0.0782796999073992
3,0.6000000000000001,-0.0014841113939020592,-0.0561423505790432
3,0.6000000000000001,-0.0010626585691826105,-0.0402332313019914
3,0.6000000000000001,-0.0007608884611337714,-0.0288204394921881
3,0.6000000000000001,-0.0005448139854853323,-0.0206407047337879
3,0.6000000000000001,-0.0003900995927026253,-0.0147809160537121
3,0.6000000000000001,-0.00027932045850693647,-0.010584102165438
3,0.6000000000000001,-0.00020000000000000004,-0.00757869288353391
3,0.6000000000000001,0.00020000000000000004,0.00757869288353069
3,0.6000000000000001,0.00027932045850693647,0.0105841021654469
3,0.6000000000000001,0.0003900995927026253,0.014780916053719
3,0.6000000000000001,0.0005448139854853323,0.0206407047337884
3,0.6000000000000001,0.0007608884611337714,0.0288204394921828
3,0.6000000000000001,0.0010626585691826105,0.0402332313019952
3,0.6000000000000001,0.0014841113939020592,0.0561423505790399
3,0.6000000000000001,0.0020727133751004567,0.0782796999073996
3,0.6000000000000001,0.0028947562514325936,0.108977192006136
3,0.6000000000000001,0.004042823217079863,0.151261940414978
3,0.6000000000000001,0.005646216173286171,0.20877141489761
3,0.6000000000000001,0.00788551845175786,0.28514893344156
3,0.6000000000000001,0.011012933147549558,0.382329495078609
3,0.6000000000000001,0.0153806876813989,0.497339845273963
3,0.6000000000000001,0.02148070367660163,0.619215271771262
3,0.6000000000000001,0.029999999999999995,0.730884766154487
3,0.7000000000000001,-0.029999999999999995,-0.572789802471167
3,0.7000000000000001,-0.02148070367660163,-0.453252012379834
3,0.7000000000000001,-0.0153806876813989,-0.344702793736011
3,0.7000000000000001,-0.011012933147549558,-0.255348142158086
3,0.7000000000000001,-0.00788551845175786,-0.186224751431225
3,0.7000000000000001,-0.005646216173286171,-0.134639253519653
3,0.7000000000000001,-0.004042823217079863,-0.096892023154966
3,0.7000000000000001,-0.0028947562514325936,-0.0695578656496751
3,0.7000000000000001,-0.0020727133751004567,-0.0498718682757897
3,0.7000000000000001,-0.0014841113939020592,-0.0357340263982694
3,0.7000000000000001,-0.0010626585691826105,-0.0255954454533069
3,0.7000000000000001,-0.0007608884611337714,-0.0183302621518799
3,0.7000000000000001,-0.0005448139854853323,-0.0131261179651545
3,0.7000000000000001,-0.0003900995927026253,-0.00939905641636174
3,0.7000000000000001,-0.00027932045850693647,-0.00673010936013363
3,0.7000000000000001,-0.00020000000000000004,-0.00481897655452013
3,0.7000000000000001,0.00020000000000000004,0.00481897655451602
3,0.7000000000000001,0.00027932045850693647,0.00673010936013391
3,0.7000000000000001,0.0003900995927026253,0.00939905641636463
3,0.7000000000000001,0.0005448139854853323,0.0131261179651634
3,0.7000000000000001,0.0007608884611337714,0.0183302621518802
3,0.7000000000000001,0.0010626585691826105,0.0255954454533058
3,0.7000000000000001,0.0014841113939020592,0.0357340263982646
3,0.7000000000000001,0.0020727133751004567,0.049871868275782
3,0.7000000000000001,0.0028947562514325936,0.0695578656496756
3,0.7000000000000001,0.004042823217079863,0.096892023154961
3,0.7000000000000001,0.005646216173286171,0.134639253519659
3,0.7000000000000001,0.00788551845175786,0.186224751431222
3,0.7000000000000001,0.011012933147549558,0.255348142158084
3,0.7000000000000001,0.0153806876813989,0.34470279373601
3,0.7000000000000001,0.02148070367660163,0.45325201237983
3,0.7000000000000001,0.029999999999999995,0.572789802471169
3,0.8,-0.029999999999999995,-0.433042449887702
3,0.8,-0.02148070367660163,-0.328147030613128
3,0.8,-0.0153806876813989,-0.242547049433852
3,0.8,-0.011012933147549558,-0.176667638150273
3,0.8,-0.00788551845175786,-0.127643099546466
3,0.8,-0.005646216173286171,-0.0918245276311515
3,0.8,-0.004042823217079863,-0.0659077244770251
3,0.8,-0.0028947562514325936,-0.0472502456862422
3,0.8,-0.0020727133751004567,-0.0338539195757755
3,0.8,-0.0014841113939020592,-0.0242481543814777
3,0.8,-0.0010626585691826105,-0.0173651693415875
3,0.8,-0.0007608884611337714,-0.0124349416512492
3,0.8,-0.0005448139854853323,-0.00890410390037372
3,0.8,-0.0003900995927026253,-0.00637569189946668
3,0.8,-0.00027932045850693647,-0.00456519805212213
3,0.8,-0.00020000000000000004,-0.00326880838118554
3,0.8,0.00020000000000000004,0.00326880838118443
3,0.8,0.00027932045850693647,0.00456519805212252
3,0.8,0.0003900995927026253,0.00637569189946235
3,0.8,0.0005448139854853323,0.00890410390037333
3,0.8,0.0007608884611337714,0.0124349416512527
3,0.8,0.0010626585691826105,0.0173651693415894
3,0.8,0.0014841113939020592,0.0242481543814791
3,0.8,0.0020727133751004567,0.0338539195757754
3,0.8,0.0028947562514325936,0.0472502456862446
3,0.8,0.004042823217079863,0.0659077244770213
3,0.8,0.005646216173286171,0.0918245276311533
3,0.8,0.00788551845175786,0.127643099546472
3,0.8,0.011012933147549558,0.176667638150273
3,0.8,0.0153806876813989,0.242547049433852
3,0.8,0.02148070367660163,0.328147030613131
3,0.8,0.029999999999999995,0.433042449887701
3,0.9,-0.029999999999999995,-0.326433062430275
3,0.9,-0.02148070367660163,-0.241460205052889
3,0.9,-0.0153806876813989,-0.175951161594954
3,0.9,-0.011012933147549558,-0.127154987072672
3,0.9,-0.00788551845175786,-0.091484626974302
3,0.9,-0.005646216173286171,-0.0656679615242792
3,0.9,-0.004042823217079863,-0.0470799137601119
3,0.9,-0.0028947562514325936,-0.0337324545880642
3,0.9,-0.0020727133751004567,-0.0241613655507552
3,0.9,-0.0014841113939020592,-0.0173030937813061
3,0.9,-0.0010626585691826105,-0.0123905188139573
3,0.9,-0.0007608884611337714,-0.0088723051857042
3,0.9,-0.0005448139854853323,-0.00635292660748965
3,0.9,-0.0003900995927026253,-0.0045488987929887
3,0.9,-0.00027932045850693647,-0.00325713817865531
3,0.9,-0.00020000000000000004,-0.00233219465663759
3,0.9,0.00020000000000000004,0.00233219465662998
3,0.9,0.00027932045850693647,0.00325713817865031
3,0.9,0.0003900995927026253,0.00454889879298953
3,0.9,0.0005448139854853323,0.00635292660749165
3,0.9,0.0007608884611337714,0.00887230518570525
3,0.9,0.0010626585691826105,0.012390518813956
3,0.9,0.0014841113939020592,0.0173030937813035
3,0.9,0.0020727133751004567,0.0241613655507592
3,0.9,0.0028947562514325936,0.0337324545880626
3,0.9,0.004042823217079863,0.0470799137601128
3,0.9,0.005646216173286171,0.0656679615242836
3,0.9,0.00788551845175786,0.0914846269743074
3,0.9,0.011012933147549558,0.12715498707267
3,0.9,0.0153806876813989,0.175951161594962
3,0.9,0.02148070367660163,0.241460205052891
3,0.9,0.029999999999999995,0.326433062430273
3,1.0,-0.029999999999999995,-0.249644165509439
3,1.0,-0.02148070367660163,-0.182250170189791
3,1.0,-0.0153806876813989,-0.131839139919894
3,1.0,-0.011012933147549558,-0.0949050296646324
3,1.0,-0.00788551845175786,-0.0681419494340662
3,1.0,-0.005646216173286171,-0.0488605856684942
3,1.0,-0.004042823217079863,-0.0350108675486847
3,1.0,-0.0028947562514325936,-0.0250779945922044
3,1.0,-0.0020727133751004567,-0.0179598831876782
3,1.0,-0.0014841113939020592,-0.0128609649803505
3,1.0,-0.0010626585691826105,-0.00920921793915369
3,1.0,-0.0007608884611337714,-0.00659418690282998
3,1.0,-0.0005448139854853323,-0.00472165521658963
3,1.0,-0.0003900995927026253,-0.00338083891137486
3,1.0,-0.00027932045850693647,-0.0024207684139313
3,1.0,-0.00020000000000000004,-0.00173333006867427
3,1.0,0.00020000000000000004,0.00173333006867721
3,1.0,0.00027932045850693647,0.00242076841393229
3,1.0,0.0003900995927026253,0.00338083891137186
3,1.0,0.0005448139854853323,0.0047216552165909
3,1.0,0.0007608884611337714,0.00659418690282632
3,1.0,0.0010626585691826105,0.00920921793915552
3,1.0,0.0014841113939020592,0.0128609649803518
3,1.0,0.0020727133751004567,0.017959883187681
3,1.0,0.0028947562514325936,0.0250779945921974
3,1.0,0.004042823217079863,0.0350108675486853
3,1.0,0.005646216173286171,0.0488605856684959
3,1.0,0.00788551845175786,0.0681419494340651
3,1.0,0.011012933147549558,0.0949050296646331
3,1.0,0.0153806876813989,0.131839139919886
3,1.0,0.02148070367660163,0.182250170189789
3,1.0,0.029999999999999995,0.249644165509441
4,0.0,-0.029999999999999995,-1.0
4,0.0,-0.02148070367660163,-1.0
4,0.0,-0.0153806876813989,-1.0
4,0.0,-0.011012933147549558,-1.0
4,0.0,-0.00788551845175786,-0.999999999999999
4,0.0,-0.005646216173286171,-1.0
4,0.0,-0.004042823217079863,-0.999999999999999
4,0.0,-0.0028947562514325936,-1.0
4,0.0,-0.0020727133751004567,-1.0
4,0.0,-0.0014841113939020592,-1.0
4,0.0,-0.0010626585691826105,-1.0
4,0.0,-0.0007608884611337714,-1.0
4,0.0,-0.0005448139854853323,-1.0
4,0.0,-0.0003900995927026253,-1.0
4,0.0,-0.00027932045850693647,-0.999999999999999
4,0.0,-0.00020000000000000004,-1.0
4,0.0,0.00020000000000000004,1.0
4,0.0,0.00027932045850693647,1.0
4,0.0,0.0003900995927026253,1.0
4,0.0,0.0005448139854853323,1.0
4,0.0,0.0007608884611337714,1.0
4,0.0,0.0010626585691826105,1.0
4,0.0,0.0014841113939020592,1.0
4,0.0,0.0020727133751004567,1.0
4,0.0,0.0028947562514325936,1.0
4,0.0,0.004042823217079863,1.0
4,0.0,0.005646216173286171,1.0
4,0.0,0.00788551845175786,1.0
4,0.0,0.011012933147549558,1.0
4,0.0,0.0153806876813989,1.0
4,0.0,0.02148070367660163,1.0
4,0.0,0.029999999999999995,1.0
4,0.1,-0.029999999999999995,-0.998781716458777
4,0.1,-0.02148070367660163,-0.99877127898591
4,0.1,-0.0153806876813989,-0.998763682424052
4,0.1,-0.011012933147549558,-0.998758122550626
4,0.1,-0.00788551845175786,-0.998753968589997
4,0.1,-0.005646216173286171,-0.998750689117561
4,0.1,-0.004042823217079863,-0.998747762411229
4,0.1,-0.0028947562514325936,-0.998744546990706
4,0.1,-0.0020727133751004567,-0.998740064885768
4,0.1,-0.0014841113939020592,-0.998732606274182
4,0.1,-0.0010626585691826105,-0.998718978927199
4,0.1,-0.0007608884611337714,-0.998693059830228
4,0.1,-0.0005448139854853323,-0.998642982869369
4,0.1,-0.0003900995927026253,-0.998545667808375
4,0.1,-0.00027932045850693647,-0.998356178948238
4,0.1,-0.00020000000000000004,-0.997987064700467
4,0.1,0.00020000000000000004,0.997987064700409
4,0.1,0.00027932045850693647,0.998356178948324
4,0.1,0.0003900995927026253,0.998545667808343
4,0.1,0.0005448139854853323,0.99864298286936
4,0.1,0.0007608884611337714,0.998693059830234
4,0.1,0.0010626585691826105,0.998718978927207
4,0.1,0.0014841113939020592,0.998732606274182
4,0.1,0.0020727133751004567,0.998740064885766
4,0.1,0.0028947562514325936,0.998744546990705
4,0.1,0.004042823217079863,0.99874776241123
4,0.1,0.005646216173286171,0.998750689117561
4,0.1,0.00788551845175786,0.998753968589996
4,0.1,0.011012933147549558,0.998758122550625
4,0.1,0.0153806876813989,0.998763682424053
4,0.1,0.02148070367660163,0.99877127898591
4,0.1,0.029999999999999995,0.998781716458777
4,0.2,-0.029999999999999995,-0.995058359857141
4,0.2,-0.02148070367660163,-0.995006713842506
4,0.2,-0.0153806876813989,-0.99495940400612
4,0.2,-0.011012933147549558,-0.994905925608513
4,0.2,-0.00788551845175786,-0.994829687552804
4,0.2,-0.005646216173286171,-0.994701257604661
4,0.2,-0.004042823217079863,-0.9944654425331
4,0.2,-0.0028947562514325936,-0.994016405111651
4,0.2,-0.0020727133751004567,-0.993149776874618
4,0.2,-0.0014841113939020592,-0.991471250494602
4,0.2,-0.0010626585691826105,-0.988225406849228
4,0.2,-0.0007608884611337714,-0.981987709089475
4,0.2,-0.0005448139854853323,-0.970155279622191
4,0.2,-0.0003900995927026253,-0.948257270658078
4,0.2,-0.00027932045850693647,-0.909494631801299
4,0.2,-0.00020000000000000004,-0.845829795929027
4,0.2,0.00020000000000000004,0.845829795928101
4,0.2,0.00027932045850693647,0.909494631801049
4,0.2,0.0003900995927026253,0.948257270658163
4,0.2,0.0005448139854853323,0.970155279622067
4,0.2,0.0007608884611337714,0.981987709089337
4,0.2,0.0010626585691826105,0.988225406849233
4,0.2,0.0014841113939020592,0.991471250494613
4,0.2,0.0020727133751004567,0.993149776874629
4,0.2,0.0028947562514325936,0.994016405111651
4,0.2,0.004042823217079863,0.994465442533101
4,0.2,0.005646216173286171,0.994701257604659
4,0.2,0.00788551845175786,0.994829687552803
4,0.2,0.011012933147549558,0.994905925608514
4,0.2,0.0153806876813989,0.99495940400612
4,0.2,0.02148070367660163,0.995006713842507
4,0.2,0.029999999999999995,0.99505835985714
4,0.30000000000000004,-0.029999999999999995,-0.988458435847974
4,0.30000000000000004,-0.02148070367660163,-0.988152256864797
4,0.30000000000000004,-0.0153806876813989,-0.987685078191735
4,0.30000000000000004,-0.011012933147549558,-0.986869524235865
4,0.30000000000000004,-0.00788551845175786,-0.985352163343714
4,0.30000000000000004,-0.005646216173286171,-0.982460886697602
4,0.30000000000000004,-0.004042823217079863,-0.976928048657239
4,0.30000000000000004,-0.0028947562514325936,-0.966423543300283
4,0.30000000000000004,-0.0020727133751004567,-0.946889245983435
4,0.30000000000000004,-0.0014841113939020592,-0.911976584990467
4,0.30000000000000004,-0.0010626585691826105,-0.853707648986338
4,0.30000000000000004,-0.0007608884611337714,-0.766258269778948
4,0.30000000000000004,-0.0005448139854853323,-0.652488825746277
4,0.30000000000000004,-0.0003900995927026253,-0.526440957581217
4,0.30000000000000004,-0.00027932045850693647,-0.406060827436431
4,0.30000000000000004,-0.00020000000000000004,-0.303500502463991
4,0.30000000000000004,0.00020000000000000004,0.30350050246442
4,0.30000000000000004,0.00027932045850693647,0.406060827436267
4,0.30000000000000004,0.0003900995927026253,0.526440957581482
4,0.30000000000000004,0.0005448139854853323,0.65248882574623
4,0.30000000000000004,0.0007608884611337714,0.766258269778496
4,0.30000000000000004,0.0010626585691826105,0.853707648986257
4,0.30000000000000004,0.0014841113939020592,0.911976584990469
4,0.30000000000000004,0.0020727133751004567,0.946889245983536
4,0.30000000000000004,0.0028947562514325936,0.966423543300322
4,0.30000000000000004,0.004042823217079863,0.976928048657252
4,0.30000000000000004,0.005646216173286171,0.982460886697594
4,0.30000000000000004,0.00788551845175786,0.985352163343711
4,0.30000000000000004,0.011012933147549558,0.986869524235866
4,0.30000000000000004,0.0153806876813989,0.987685078191738
4,0.30000000000000004,0.02148070367660163,0.988152256864796
4,0.30000000000000004,0.029999999999999995,0.988458435847975
4,0.4,-0.029999999999999995,-0.977265723333909
4,0.4,-0.02148070367660163,-0.9751576867109
4,0.4,-0.0153806876813989,-0.971332823959085
4,0.4,-0.011012933147549558,-0.96417648416119
4,0.4,-0.00788551845175786,-0.95078340481985
4,0.4,-0.005646216173286171,-0.926270644137007
4,0.4,-0.004042823217079863,-0.883503624086211
4,0.4,-0.0028947562514325936,-0.814754904429603
4,0.4,-0.0020727133751004567,-0.716880142470887
4,0.4,-0.0014841113939020592,-0.597306800854612
4,0.4,-0.0010626585691826105,-0.472744663639258
4,0.4,-0.0007608884611337714,-0.359557865216633
4,0.4,-0.0005448139854853323,-0.266362298547534
4,0.4,-0.0003900995927026253,-0.194260558456113
4,0.4,-0.00027932045850693647,-0.140450172840051
4,0.4,-0.00020000000000000004,-0.101074181413258
4,0.4,0.00020000000000000004,0.101074181413357
4,0.4,0.00027932045850693647,0.140450172840124
4,0.4,0.0003900995927026253,0.19426055845611
4,0.4,0.0005448139854853323,0.266362298547495
4,0.4,0.0007608884611337714,0.359557865216531
4,0.4,0.0010626585691826105,0.472744663639274
4,0.4,0.0014841113939020592,0.597306800854443
4,0.4,0.0020727133751004567,0.716880142470912
4,0.4,0.0028947562514325936,0.814754904429642
4,0.4,0.004042823217079863,0.883503624086236
4,0.4,0.005646216173286171,0.926270644137008
4,0.4,0.00788551845175786,0.95078340481986
4,0.4,0.011012933147549558,0.964176484161196
4,0.4,0.0153806876813989,0.97133282395908
4,0.4,0.02148070367660163,0.975157686710902
4,0.4,0.029999999999999995,0.977265723333909
4,0.5,-0.029999999999999995,-0.955355504569558
4,0.5,-0.02148070367660163,-0.944756264282928
4,0.5,-0.0153806876813989,-0.92544291326673
4,0.5,-0.011012933147549558,-0.891194799638745
4,0.5,-0.00788551845175786,-0.834202624222587
4,0.5,-0.005646216173286171,-0.748755088769404
4,0.5,-0.004042823217079863,-0.637615047949963
4,0.5,-0.0028947562514325936,-0.51447197710053
4,0.5,-0.0020727133751004567,-0.396849450766181
4,0.5,-0.0014841113939020592,-0.296626244964823
4,0.5,-0.0010626585691826105,-0.217451294638903
4,0.5,-0.0007608884611337714,-0.157661080570973
4,0.5,-0.0005448139854853323,-0.113629743123993
4,0.5,-0.0003900995927026253,-0.0816375558139678
4,0.5,-0.00027932045850693647,-0.0585565049551897
4,0.5,-0.00020000000000000004,-0.0419654606520137
4,0.5,0.00020000000000000004,0.041965460652007
4,0.5,0.00027932045850693647,0.0585565049551904
4,0.5,0.0003900995927026253,0.0816375558139759
4,0.5,0.0005448139854853323,0.11362974312396
4,0.5,0.0007608884611337714,0.157661080571002
4,0.5,0.0010626585691826105,0.217451294638911
4,0.5,0.0014841113939020592,0.29662624496474
4,0.5,0.0020727133751004567,0.396849450766178
4,0.5,0.0028947562514325936,0.51447197710051
4,0.5,0.004042823217079863,0.637615047949913
4,0.5,0.005646216173286171,0.748755088769424
4,0.5,0.00788551845175786,0.834202624222591
4,0.5,0.011012933147549558,0.89119479963877
4,0.5,0.0153806876813989,0.925442913266731
4,0.5,0.02148070367660163,0.944756264282927
4,0.5,0.029999999999999995,0.955355504569562
4,0.6000000000000001,-0.029999999999999995,-0.907807203270405
4,0.6000000000000001,-0.02148070367660163,-0.871966036647936
